Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR965607,7/25/15,7/25/15,17757664,3587048128,17757664,202,2244,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965607,ERX1042574,B73_H99_RIL27,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794124,SAMEA3486975,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL27,,,,,,,no,,,,,Joke Baute,ERA459424,,public,4E5D8B3610FF4026BEE6B5D9883C61D0,E547B711FB4E1A963EA21BA72180D794
ERR965608,7/25/15,7/25/15,15820434,3195727668,15820434,202,1989,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965608,ERX1042575,B73_H99_RIL29,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794125,SAMEA3486976,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL29,,,,,,,no,,,,,Joke Baute,ERA459424,,public,DEB693CFA36EDFA29DEF317F75D3329F,8C79E7F4DB991D78EF5360C2AEC3195F
ERR965609,7/25/15,7/25/15,17527906,3540637012,17527906,202,2212,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965609,ERX1042576,B73_H99_RIL30,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794126,SAMEA3486977,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL30,,,,,,,no,,,,,Joke Baute,ERA459424,,public,B3E54567D3D77E85A1BB2323540518EE,06A0272F914C1C10A1FCE71405454935
ERR965610,7/25/15,7/25/15,15721050,3175652100,15721050,202,1978,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965610,ERX1042577,B73_H99_RIL32,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794127,SAMEA3486978,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL32,,,,,,,no,,,,,Joke Baute,ERA459424,,public,BC6FD6379D921BF1DA0DE1275A182CED,07719CE177E8B8FF85FC2FCAD403C7A9
ERR965611,7/25/15,7/25/15,16956756,3425264712,16956756,202,2103,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965611,ERX1042578,B73_H99_RIL33,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794128,SAMEA3486979,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL33,,,,,,,no,,,,,Joke Baute,ERA459424,,public,C28E3F2F7E15E879262E2513D035DE7D,3FCD32667DA8754C7C5E2252C86BAD42
ERR965612,7/25/15,7/25/15,21697757,4382946914,21697757,202,2684,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965612,ERX1042579,B73_H99_RIL36,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794129,SAMEA3486980,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL36,,,,,,,no,,,,,Joke Baute,ERA459424,,public,F6D54D6EBC03E11BD45CD1CAB01B5830,56F62E3990D04E1B012081E3F2B9DD95
ERR965613,7/25/15,7/25/15,14404978,2909805556,14404978,202,1808,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965613,ERX1042580,B73_H99_RIL37,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794130,SAMEA3486981,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL37,,,,,,,no,,,,,Joke Baute,ERA459424,,public,9E9B61647C93F9DF4C617B8AB10AC30C,7B144D2CEC32481D6C37199659CA2620
ERR965614,7/25/15,7/25/15,17656427,3566598254,17656427,202,2221,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965614,ERX1042581,B73_H99_RIL38,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794131,SAMEA3486982,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL38,,,,,,,no,,,,,Joke Baute,ERA459424,,public,06FA1C9F6D467195703C0F29B535E7F6,D30E8A475DD0258DDA3AF4D54BAF8035
ERR965615,7/25/15,7/25/15,12151876,2454678952,12151876,202,1533,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965615,ERX1042582,B73_H99_RIL39,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794132,SAMEA3486983,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL39,,,,,,,no,,,,,Joke Baute,ERA459424,,public,5A9B544916BF731F91070DC11755ECEB,AA99109C91E232F5AA369E93D47CF4D4
ERR965616,7/25/15,7/25/15,21573773,4357902146,21573773,202,2673,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965616,ERX1042583,B73_H99_RIL40,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794133,SAMEA3486984,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL40,,,,,,,no,,,,,Joke Baute,ERA459424,,public,1C2D77074B5792E052CCCD8649AD8462,9907855B5A48BACE3DF4B912C736BDD2
ERR965617,7/25/15,7/25/15,18996963,3837386526,18996963,202,2389,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965617,ERX1042584,B73_H99_RIL42,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794134,SAMEA3486985,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL42,,,,,,,no,,,,,Joke Baute,ERA459424,,public,A63BC66E3F01690FD0D9E0D2DC8F60DC,C959C0B1AE2BECDFC394BFC0F2D34531
ERR965618,7/25/15,7/25/15,16304671,3293543542,16304671,202,2044,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965618,ERX1042585,B73_H99_RIL43,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794135,SAMEA3486986,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL43,,,,,,,no,,,,,Joke Baute,ERA459424,,public,D9871AE0702D2990F76114E9AB2334C5,161943B091A90B4DC37F7CEB19F1DF0B
ERR965619,7/25/15,7/25/15,24105616,4869334432,24105616,202,2976,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965619,ERX1042586,B73_H99_RIL44,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794136,SAMEA3486987,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL44,,,,,,,no,,,,,Joke Baute,ERA459424,,public,48CD6B40A1B619985A8046E4A8542EA2,8530950EC4503844F8512B959217B4B5
ERR965620,7/25/15,7/25/15,14082291,2844622782,14082291,202,1778,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965620,ERX1042587,B73_H99_RIL45,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794137,SAMEA3486988,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL45,,,,,,,no,,,,,Joke Baute,ERA459424,,public,982201D16A89C82CDA6519112FE8ABC2,541EBCA409BBC054351EDED53EE46971
ERR965621,7/25/15,7/25/15,13990887,2826159174,13990887,202,1760,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965621,ERX1042588,B73_H99_RIL46,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794138,SAMEA3486989,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL46,,,,,,,no,,,,,Joke Baute,ERA459424,,public,4F9CBACA5356412BD198129718A16E5F,2C9D3751DDCEB16D0405AB345C635177
ERR965622,7/25/15,7/25/15,28395482,5735887364,28395482,202,3526,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965622,ERX1042589,B73_H99_RIL47,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794139,SAMEA3486990,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL47,,,,,,,no,,,,,Joke Baute,ERA459424,,public,20A6ED9E67FA71313133DEC6919C9DAB,5494F4E25DBE89D88E1DD7280AA15A1A
ERR965623,7/25/15,7/25/15,24392767,4927338934,24392767,202,3022,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965623,ERX1042590,B73_H99_RIL48,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794140,SAMEA3486991,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL48,,,,,,,no,,,,,Joke Baute,ERA459424,,public,4805D9871079CAE3CE1F1C39704C7523,51A53ED26ADF4D13C9523BD20731CD1D
ERR965624,7/25/15,7/25/15,19985910,4037153820,19985910,202,2477,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965624,ERX1042591,B73_H99_RIL49,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794141,SAMEA3486992,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL49,,,,,,,no,,,,,Joke Baute,ERA459424,,public,CBD621A7F87FDF5DA893726546D99735,3FCBB4AC6C876756555B33AB2B64699B
ERR965625,7/25/15,7/25/15,23186608,4683694816,23186608,202,2890,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965625,ERX1042592,B73_H99_RIL50,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794142,SAMEA3486993,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL50,,,,,,,no,,,,,Joke Baute,ERA459424,,public,D608DE262E4C1F02AA3B85DA183B74E2,B6CF9576FDBF154FF8994C7BA996EDD5
ERR965626,7/25/15,7/25/15,11856096,2394931392,11856096,202,1434,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965626,ERX1042593,B73_H99_RIL51,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794143,SAMEA3486994,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL51,,,,,,,no,,,,,Joke Baute,ERA459424,,public,08A70C5AE0631C1CAAD824F4F06946C3,8623649349307DBACAA5F3F695A6EAAE
ERR965627,7/25/15,7/25/15,13950882,2818078164,13950882,202,1756,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965627,ERX1042594,B73_H99_RIL52,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794144,SAMEA3486995,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL52,,,,,,,no,,,,,Joke Baute,ERA459424,,public,60E0B0626507CFEBDEF6F0EEFAA984A9,6F8408EEE13B123F8752678CD96C7493
ERR965628,7/25/15,7/25/15,19528462,3944749324,19528462,202,2461,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965628,ERX1042595,B73_H99_RIL53,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794145,SAMEA3486996,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL53,,,,,,,no,,,,,Joke Baute,ERA459424,,public,270EA55B3811954248229332D3533D99,80677B90C887D78B5B690E97C56DEE0E
ERR965629,7/25/15,7/25/15,16048556,3241808312,16048556,202,2016,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965629,ERX1042596,B73_H99_RIL54,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794146,SAMEA3486997,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL54,,,,,,,no,,,,,Joke Baute,ERA459424,,public,92B0F4BDCAA299AA94EB0C44C211A094,9F8DD2AADC2F5477DD9A6B83C4AEB97A
ERR965630,7/25/15,7/25/15,17064996,3447129192,17064996,202,2168,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965630,ERX1042597,B73_H99_RIL55,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794147,SAMEA3486998,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL55,,,,,,,no,,,,,Joke Baute,ERA459424,,public,EE6E7EAA5DC682B33D2C8543089DAABD,565AA55F8D45CDDEF914291B7C479EDF
ERR965631,7/25/15,7/25/15,15062951,3042716102,15062951,202,1909,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965631,ERX1042598,B73_H99_RIL57,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794148,SAMEA3486999,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL57,,,,,,,no,,,,,Joke Baute,ERA459424,,public,26DEAA362A08AF870B1B01AB0676BD70,E63ED5DE52293ADF2273C1D13ABF00E2
ERR965632,7/25/15,7/25/15,14983302,3026627004,14983302,202,1878,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965632,ERX1042599,B73_H99_RIL58,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794149,SAMEA3487000,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL58,,,,,,,no,,,,,Joke Baute,ERA459424,,public,697FEBAE4C925044EFC41E138A3031D7,B0CCCD9B77ACBB0A967EB4A210C52C13
ERR965633,7/25/15,7/25/15,17524325,3539913650,17524325,202,2211,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965633,ERX1042600,B73_H99_RIL59,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794150,SAMEA3487001,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL59,,,,,,,no,,,,,Joke Baute,ERA459424,,public,36A7CC8120B2072874025390431E29BD,4B0F75E33AB79A7AD031009CACD4471B
ERR965634,7/25/15,7/25/15,16966049,3427141898,16966049,202,2142,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965634,ERX1042601,B73_H99_RIL60,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794151,SAMEA3487002,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL60,,,,,,,no,,,,,Joke Baute,ERA459424,,public,645C1F53BFA57C5C4D24DD196950E1CC,4BAF6087F4FBD37A0120D336A29ECAC9
ERR965635,7/25/15,7/25/15,14584978,2946165556,14584978,202,1839,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965635,ERX1042602,B73_H99_RIL61,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794152,SAMEA3487003,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL61,,,,,,,no,,,,,Joke Baute,ERA459424,,public,D4D83B38B560BC15853C5B9E5701A763,914DE62BD80C04BC39FE6D151A14D0F4
ERR965636,7/25/15,7/25/15,15639247,3159127894,15639247,202,1962,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965636,ERX1042603,B73_H99_RIL62,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794153,SAMEA3487004,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL62,,,,,,,no,,,,,Joke Baute,ERA459424,,public,BCC4B68BD1E237A3AB914A8A042D4CAA,C0B970DC939AF7E6A57AF0328A2AF638
ERR965637,7/25/15,7/25/15,14837219,2997118238,14837219,202,1862,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965637,ERX1042604,B73_H99_RIL63,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794154,SAMEA3487005,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL63,,,,,,,no,,,,,Joke Baute,ERA459424,,public,83822EDB30FD8AE9D9182B4F0C46A0C7,8780BE4E41F335B5F1601FD7FF9BA1CF
ERR965638,7/25/15,7/25/15,13883430,2804452860,13883430,202,1747,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965638,ERX1042605,B73_H99_RIL64,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794155,SAMEA3487006,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL64,,,,,,,no,,,,,Joke Baute,ERA459424,,public,222A0D16EC367A831C5C6D9E14F7B3D5,7AFF1D7468FBF0E879A3D17F6380AB9E
ERR965639,7/25/15,7/25/15,10965052,2214940504,10965052,202,1333,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965639,ERX1042606,B73_H99_RIL65,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794156,SAMEA3487007,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL65,,,,,,,no,,,,,Joke Baute,ERA459424,,public,85F3868B93FE48FCDA84287C4D65351F,4CC6383567D8CB4643650D9EAD1BAD6D
ERR965640,7/25/15,7/25/15,11135011,2249272222,11135011,202,1557,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965640,ERX1042607,B73_H99_RIL66,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794157,SAMEA3487008,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL66,,,,,,,no,,,,,Joke Baute,ERA459424,,public,9F9C03B03CA00BE4DF68CC9370A4F255,698724B15DFEE23E472F60A5050A46D0
ERR965641,7/25/15,7/25/15,19727946,3985045092,19727946,202,2761,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965641,ERX1042608,B73_H99_RIL67,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794158,SAMEA3487009,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL67,,,,,,,no,,,,,Joke Baute,ERA459424,,public,E08E51A373B382B27083BC54B8F5D74B,574FEE04043194916AA089FEFE05A5C5
ERR965642,7/25/15,7/25/15,20443459,4129578718,20443459,202,2856,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965642,ERX1042609,B73_H99_RIL69,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794159,SAMEA3487010,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL69,,,,,,,no,,,,,Joke Baute,ERA459424,,public,9F698534AC6078F917B0B41EE76D536F,D5126F4D8D2C3831195BC3F9E9DBE727
ERR965643,7/25/15,7/25/15,16613379,3355902558,16613379,202,2318,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965643,ERX1042610,B73_H99_RIL70,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794160,SAMEA3487011,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL70,,,,,,,no,,,,,Joke Baute,ERA459424,,public,B6C89ADCAEA1E9AFB9305F0037E1C64D,92DD0DD26A76EA7C344C1859CFEEB5EF
ERR965644,7/25/15,7/25/15,17579349,3551028498,17579349,202,2459,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965644,ERX1042611,B73_H99_RIL71,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794161,SAMEA3487012,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL71,,,,,,,no,,,,,Joke Baute,ERA459424,,public,EA3CE4826CAF8DD5C9C349E447170E4D,D3121EE41A5E8349CDC10A71813A2398
ERR965645,7/25/15,7/25/15,16948763,3423650126,16948763,202,2369,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965645,ERX1042612,B73_H99_RIL72,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794162,SAMEA3487013,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL72,,,,,,,no,,,,,Joke Baute,ERA459424,,public,0BF458F64805E6B5E288E501F2B2B396,5C84FAFCD61369792231C513AA1E49DC
ERR965646,7/25/15,7/25/15,14267481,2882031162,14267481,202,1994,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965646,ERX1042613,B73_H99_RIL73,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794163,SAMEA3487014,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL73,,,,,,,no,,,,,Joke Baute,ERA459424,,public,58EA803782E489508F16B9653DB82DD8,CE67DFAE8206FBB858D47ED4E9D11B54
ERR965647,7/25/15,7/25/15,16592293,3351643186,16592293,202,2319,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965647,ERX1042614,B73_H99_RIL74,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794164,SAMEA3487015,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL74,,,,,,,no,,,,,Joke Baute,ERA459424,,public,783B9726B1509AA19A0344EEEAFFEA96,1652966401A11A578795FA800EB30A51
ERR965648,7/25/15,7/25/15,13282783,2683122166,13282783,202,1883,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965648,ERX1042615,B73_H99_RIL75,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794165,SAMEA3487016,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL75,,,,,,,no,,,,,Joke Baute,ERA459424,,public,8A006ABDAC0EE1646CD6965E29606FA5,E5631BA6BDF782D9C08055C2E7E9924A
ERR965649,7/25/15,7/25/15,13179818,2662323236,13179818,202,1848,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965649,ERX1042616,B73_H99_RIL76,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794166,SAMEA3487017,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL76,,,,,,,no,,,,,Joke Baute,ERA459424,,public,479B91A5D380F49ABBDD63601A8CF9D3,1DCCA34E89AF368FDB83195B16925E68
ERR965650,7/25/15,7/25/15,20440854,4129052508,20440854,202,2855,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965650,ERX1042617,B73_H99_RIL80,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794167,SAMEA3487018,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL80,,,,,,,no,,,,,Joke Baute,ERA459424,,public,8FFB3EA28AC432AFC159B5D103BD4496,A802F546ED348DC3FBA5A2A0587DB81A
ERR965651,7/25/15,7/25/15,18088506,3653878212,18088506,202,2529,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965651,ERX1042618,B73_H99_RIL81,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794168,SAMEA3487019,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL81,,,,,,,no,,,,,Joke Baute,ERA459424,,public,BFB5D9CAC7479469A64E8A401E5B5171,2DE0E3DFABA49B3BAB824B1A7037E625
ERR965652,7/25/15,7/25/15,13730449,2773550698,13730449,202,1934,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965652,ERX1042619,B73_H99_RIL82,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794169,SAMEA3487020,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL82,,,,,,,no,,,,,Joke Baute,ERA459424,,public,B6481C7D081FE8F60C69F311E9E54639,C8E4160131DE07FC4112A5963D2AA404
ERR965653,7/25/15,7/25/15,21229813,4288422226,21229813,202,2927,,http://sra-download.ncbi.nlm.nih.gov/srapub/ERR965653,ERX1042620,B73_H99_RIL83_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,145,44,ILLUMINA,Illumina HiSeq 2000,ERP011069,PRJEB9918,,290949,ERS794170,SAMEA3487021,simple,4577,Zea mays,E-MTAB-3758:B73_H99_RIL83_1,,,,,,,no,,,,,Joke Baute,ERA459424,,public,6815EAB1042A0ECE48768CEE7E853F9A,01D45EDA666AEE6813B4C2FD7228060A
