Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR391164,2014-03-26,2012-01-21,24531668,2109723448,0,86,1443,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391164,SRX112298,library_70980AAXX_7,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283036,SAMN00767613,simple,4577,Zea mays,plate_70980AAXX_7,,,,,,,no,,,,,CORNELL,SRA048735,,public,31C6C4DC9181D653CB830FA6CEACAD64,AAA33439949442A6EDAF9C2BAC26583E
SRR391165,2014-03-26,2012-01-21,37013605,3183170030,0,86,1992,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391165,SRX112299,library_709G4AAXX_2,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283037,SAMN00767614,simple,4577,Zea mays,plate_709G4AAXX_2,,,,,,,no,,,,,CORNELL,SRA048735,,public,6E820B7E6478DD92D25A63715BEDA8F7,FA08FD3270E6B8A8FEA852A91F51956B
SRR391166,2014-03-26,2012-01-21,37456266,3221238876,0,86,2043,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391166,SRX112300,library_709G4AAXX_3,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283038,SAMN00767615,simple,4577,Zea mays,plate_709G4AAXX_3,,,,,,,no,,,,,CORNELL,SRA048735,,public,46CB3AA5BB6917A1BA79525C97489CDE,8FB6517A7BFAB80B70E312F089B0FB56
SRR391167,2014-03-26,2012-01-21,37175245,3197071070,0,86,2021,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391167,SRX112301,library_709G4AAXX_5,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283039,SAMN00767616,simple,4577,Zea mays,plate_709G4AAXX_5,,,,,,,no,,,,,CORNELL,SRA048735,,public,7E931D330AE104BF807B134A13158990,FE0104D877EF2292E7254F9B55EFA93C
SRR391168,2014-03-26,2012-01-21,37604065,3233949590,0,86,2060,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391168,SRX112302,library_709G4AAXX_6,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283040,SAMN00767617,simple,4577,Zea mays,plate_709G4AAXX_6,,,,,,,no,,,,,CORNELL,SRA048735,,public,98110E32EA45D41127E4CF5FACB5797C,0737EE0B03B555A7D6A03F481AA6876A
SRR391169,2014-03-26,2012-01-21,22417362,1927893132,0,86,1127,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR391169,SRX112303,library_709G4AAXX_7,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009896,,2,0,SRS283041,SAMN00767618,simple,4577,Zea mays,plate_709G4AAXX_7,,,,,,,no,,,,,CORNELL,SRA048735,,public,2DF707CA235B064DDD1FDA847A8622AD,1E91C2038FE7B29F70ECEED861C1683D
SRR404131,2013-02-06,2012-08-11,16664335,583251725,0,35,409,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404131,SRX118463,SK001,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290957,SAMN00780020,simple,381124,Zea mays subsp. mays,SK001_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,02A64AAE65A8C66BD93C58E81EB72924,8E4D14243D1509B4F093287BBAFB6534
SRR404132,2013-02-06,2012-08-11,24401889,1854543564,0,76,1080,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404132,SRX118464,SK001,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290957,SAMN00780020,simple,381124,Zea mays subsp. mays,SK001_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,EEED35616FBB10B045987016CF7D2D41,59E5831277F2D60DF25BEB7E5B2509DD
SRR404139,2013-02-06,2012-08-11,16403718,1230278850,0,75,854,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404139,SRX118465,SK002,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290958,SAMN00780021,simple,381124,Zea mays subsp. mays,SK002_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,F99FA89F78AC82D4335952BA99ACA456,9DE4D7928B89C70256B097F320B747D6
SRR404140,2013-02-06,2012-08-11,14478260,1085869500,0,75,751,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404140,SRX118466,SK003,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290959,SAMN00780022,simple,381124,Zea mays subsp. mays,SK003_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,0456EE6EDB282EF5768160E4A89B819B,2997B43B240AC7E70740CC70D7ADC90A
SRR404141,2013-02-06,2012-08-11,15385969,538508915,0,35,380,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404141,SRX118467,SK007,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290960,SAMN00780023,simple,381124,Zea mays subsp. mays,SK007_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,BE515C2AE3F421D69D4914675EA56142,BDA6DE05F274EA36F4AE26858A55481F
SRR404142,2013-02-06,2012-08-11,30874768,2346482368,0,76,1485,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404142,SRX118468,SK007,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290960,SAMN00780023,simple,381124,Zea mays subsp. mays,SK007_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,A75B741803369EF9FF18F8DA1915BB12,17E9ADD1E590D23C53E9AF38D54D1C49
SRR404143,2013-02-06,2012-08-11,15454859,1159114425,0,75,812,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404143,SRX118469,SK008,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290961,SAMN00780024,simple,381124,Zea mays subsp. mays,SK008_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,D12910C0DBEB67FEE857A07B27489DAC,9F89FB43E7A0092913D5C81E8DE6BE3F
SRR404144,2013-02-06,2012-08-11,18733352,1405001400,0,75,976,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404144,SRX118470,SK009,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290962,SAMN00780025,simple,381124,Zea mays subsp. mays,SK009_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,FAA92700171A8AE4D4BEDB75EF92E9F4,7D3CAE4630928F40B434FE9AFEE352F9
SRR404145,2013-02-06,2012-08-11,15762571,551689985,0,35,387,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404145,SRX118471,SK028,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290963,SAMN00780026,simple,381124,Zea mays subsp. mays,SK028_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,E98D549E7D73961AE2EED868583B1B4D,89A3B6FAB88BF4CFF8E26E45D31CD415
SRR404146,2013-02-06,2012-08-11,29955323,2276604548,0,76,1429,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404146,SRX118472,SK028,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290963,SAMN00780026,simple,381124,Zea mays subsp. mays,SK028_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,3C2B5BE407DDD61F6AB79AF4A475034B,5CD70590C6616F1A2D1EB338DC3AADB6
SRR404147,2013-02-06,2012-08-11,16308033,1223102475,0,75,853,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404147,SRX118473,SK029,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291015,SAMN00780079,simple,381124,Zea mays subsp. mays,SK029_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,82F389300B88D35C037B700AF0C3E65F,0FB038F74A6DF7D5D4609859ABB731C0
SRR404148,2013-02-06,2012-08-11,17778966,1333422450,0,75,931,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404148,SRX118474,SK030,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291016,SAMN00780080,simple,381124,Zea mays subsp. mays,SK030_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,FD048449B6DAB9D1F8577696EA27405B,0D709E99D07E986F7494649093C8985A
SRR404149,2013-02-06,2012-08-11,15553296,544365360,0,35,384,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404149,SRX118475,SK043,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291017,SAMN00780081,simple,381124,Zea mays subsp. mays,SK043_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,7EAB87819D89693F36D44F32F847C771,9BA7A7839028597204A9A3F5470983C3
SRR404150,2013-02-06,2012-08-11,30841269,2343936444,0,76,1482,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404150,SRX118476,SK043,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291017,SAMN00780081,simple,381124,Zea mays subsp. mays,SK043_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,BC10DF851EA9032BDDDDA6956ACC1F06,9C503DF8B69B384BB05356832A909AC5
SRR404152,2013-02-06,2012-08-11,17005539,1275415425,0,75,888,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404152,SRX118483,SK044,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291018,SAMN00780082,simple,381124,Zea mays subsp. mays,SK044_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,085BE0BCD2A239CC88F92DF194194931,1BD5DD65C7964FACB27EDBCD421D1057
SRR404153,2013-02-06,2012-08-11,20466510,1534988250,0,75,728,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404153,SRX118484,SK045,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291019,SAMN00780083,simple,381124,Zea mays subsp. mays,SK045_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,C237F275A5C79413B31C956032029736,772E4F7DDBA4AF0487E8049EF2542D5F
SRR404154,2013-02-06,2012-08-11,6281183,471088725,0,75,273,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404154,SRX118485,SK061,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291020,SAMN00780084,simple,381124,Zea mays subsp. mays,SK061_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,C90C3029F30D880477C67CB27C055148,97F6E43E18EB9B47DB7D7F0FF3CCAC2C
SRR404155,2013-02-06,2012-08-11,5976811,448260825,0,75,262,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404155,SRX118486,SK062,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291021,SAMN00780085,simple,381124,Zea mays subsp. mays,SK062_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,8D58A15D0A1242F02A15C652B806BE9E,057B39808E927D533360DC4E7A5BB8A8
SRR404156,2013-02-06,2012-08-11,12990824,974311800,0,75,573,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404156,SRX118487,SK063,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291022,SAMN00780086,simple,381124,Zea mays subsp. mays,SK063_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,8EECE9AEEFA4721919295C4FBE5A95D8,4222B8084FA72E6EA4780EAE6641E2F0
SRR404158,2013-02-06,2012-08-11,6853056,513979200,0,75,296,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404158,SRX118488,SK064,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291067,SAMN00780135,simple,381124,Zea mays subsp. mays,SK064_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,E06862FE822ED5F2418D433B97625596,4A168AC8780AB7F96C52D6C282FAB485
SRR404159,2013-02-06,2012-08-11,6148825,461161875,0,75,266,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404159,SRX118489,SK065,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291068,SAMN00780136,simple,381124,Zea mays subsp. mays,SK065_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,9F57BC676A2CCB569824EA0F26FE17B4,6225A4FCE73486F205585495261FE6FC
SRR404160,2013-02-06,2012-08-11,5237785,392833875,0,75,228,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404160,SRX118490,SK066,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291069,SAMN00780137,simple,381124,Zea mays subsp. mays,SK066_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,2E49D523FA09215EEE1E4BDA04A00530,9E62F7EEE6386FA319AC2C520E19AE1E
SRR404161,2013-02-06,2012-08-11,7441312,558098400,0,75,326,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404161,SRX118491,SK067,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291070,SAMN00780138,simple,381124,Zea mays subsp. mays,SK067_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,96296E726224A9A5A8E2B87C513B5BBE,4FC2B31F78D8070ECBA9D3DFF3D7C4DA
SRR404162,2013-02-06,2012-08-11,7347443,551058225,0,75,323,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404162,SRX118492,SK068,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291071,SAMN00780139,simple,381124,Zea mays subsp. mays,SK068_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,A5F5C194D6AE80287791FDE947ADC08A,D63E9FA4BFA069B37DBEFD96B4E09174
SRR404163,2013-02-06,2012-08-11,6203365,465252375,0,75,272,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404163,SRX118493,SK069,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291072,SAMN00780140,simple,381124,Zea mays subsp. mays,SK069_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,A10D1271EE00F37755D14351F43D4FF4,5F813AE5255F27661E3F8956C55A62C4
SRR404164,2013-02-06,2012-08-11,4816974,361273050,0,75,235,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404164,SRX118494,SK070,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291073,SAMN00780141,simple,381124,Zea mays subsp. mays,SK070_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,C0F10D0BAB0BECEBA4666AFE39981FE7,A00E244A0F47CE38F80B57AD5BD96E4A
SRR404171,2013-02-06,2012-08-11,5512159,413411925,0,75,270,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404171,SRX118503,SK071,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291074,SAMN00780142,simple,381124,Zea mays subsp. mays,SK071_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,4BB58481460E4665339068AAAC95CAAA,4990A7EAA292CE5F68C7C02BF25E12E2
SRR404172,2013-02-06,2012-08-11,4745872,355940400,0,75,234,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404172,SRX118504,SK072,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291075,SAMN00780143,simple,381124,Zea mays subsp. mays,SK072_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,71C2B39B70055BF4DCA71B48812190FF,79FD2A9AED499390ACF468E0C9C74969
SRR404173,2013-02-06,2012-08-11,7142159,535661925,0,75,312,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404173,SRX118505,SK082,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291076,SAMN00780144,simple,381124,Zea mays subsp. mays,SK082_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,2D7968F445E27543157E4F3BAEBA3ECD,D55BB5F313A43AE78C06FFF2B32E1E8F
SRR404174,2013-02-06,2012-08-11,6645797,498434775,0,75,289,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404174,SRX118506,SK083,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291077,SAMN00780145,simple,381124,Zea mays subsp. mays,SK083_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,2C7AC5960D08EE4A546D9CFD1F8C385B,0B6C56BAC9F91B8AE644A30572B63FDD
SRR404175,2013-02-06,2012-08-11,6041944,453145800,0,75,268,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404175,SRX118507,SK084,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291078,SAMN00780146,simple,381124,Zea mays subsp. mays,SK084_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,E493B9BB4965461464BCA24529416A65,6B3C6790F4FBF8F18CD9872957178FDF
SRR404176,2013-02-06,2012-08-11,7493245,561993375,0,75,342,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404176,SRX118508,SK097,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291079,SAMN00780147,simple,381124,Zea mays subsp. mays,SK097_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,D90762F0A5CB0A2C752089177B28C68D,D50BD849D8367E839654B147A276E8CF
SRR404177,2013-02-06,2012-08-11,9768776,732658200,0,75,452,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404177,SRX118509,SK098,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291080,SAMN00780148,simple,381124,Zea mays subsp. mays,SK098_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,11CC397E2AF307233224E2C2A9B5CA84,2FE4D1612688C159F6D7B6B05BC817DC
SRR404178,2013-02-06,2012-08-11,6548250,491118750,0,75,300,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404178,SRX118510,SK099,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS291081,SAMN00780149,simple,381124,Zea mays subsp. mays,SK099_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,D81BA33683A47BC5B85E3093E570363E,03BDCE3D69D9734FFFECD50905C4010F
SRR404179,2013-02-06,2012-08-11,12265519,1238817419,0,101,809,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404179,SRX118511,SK118,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291082,SAMN00780150,simple,381124,Zea mays subsp. mays,SK118_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,331D915C58AFB78D3913798D36876959,2F9F005751871CEC18A09D202930D796
SRR404180,2013-02-06,2012-08-11,9281333,937414633,0,101,611,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404180,SRX118512,SK119,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291083,SAMN00780151,simple,381124,Zea mays subsp. mays,SK119_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,20B9F09B30EF10BDF7216A82E69D5573,4041680406B52AD5B356D810E4222986
SRR404181,2013-02-06,2012-08-11,7448933,752342233,0,101,493,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404181,SRX118513,SK120,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291084,SAMN00780152,simple,381124,Zea mays subsp. mays,SK120_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,C16768D9F6A7F243A773E3E4FC379EB8,70B72861F556149AED540EBCE843C666
SRR404182,2013-02-06,2012-08-11,5658898,571548698,0,101,371,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404182,SRX118514,SK121,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291085,SAMN00780153,simple,381124,Zea mays subsp. mays,SK121_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,475D1981D960A0D4AB737A111E7693E7,CF1F5BDDC9D9E53C8D3A3329D5E0288D
SRR404183,2013-02-06,2012-08-11,4259218,430181018,0,101,280,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404183,SRX118515,SK122,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291086,SAMN00780154,simple,381124,Zea mays subsp. mays,SK122_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,B83AA28659C108D1D98036DA308CDFE2,F483834DE50B42671BE15654DEA729B9
SRR404184,2013-02-06,2012-08-11,7816147,789430847,0,101,516,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404184,SRX118516,SK123,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291087,SAMN00780155,simple,381124,Zea mays subsp. mays,SK123_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,3B7B414AD505C30130A91F0981120509,F5F6F13518BB2FA2E7F9DD3ED769EBFE
SRR404185,2013-02-06,2012-08-11,4946871,499633971,0,101,326,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404185,SRX118517,SK124,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291089,SAMN00780157,simple,381124,Zea mays subsp. mays,SK124_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,EE7F8A95A4BC20F495116ABFEA5DB26C,A9F2BDBF8E339A6DA9A971FE44A66CEB
SRR404186,2013-02-06,2012-08-11,6803145,687117645,0,101,448,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404186,SRX118518,SK125,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291090,SAMN00780158,simple,381124,Zea mays subsp. mays,SK125_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,23EEF55E5FD5C4456632D4119E87F113,1499614A994AED053043F69A021D8A8D
SRR404187,2013-02-06,2012-08-11,17124858,1729610658,0,101,1123,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR404187,SRX118519,SK126,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010680,,,0,SRS291091,SAMN00780159,simple,381124,Zea mays subsp. mays,SK126_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,34969DE3A04F36F0E884AEE4CD27690B,B1C34D7AE7D8888A12914CE0B54D2817
SRR197033,2012-02-13,2014-05-30,21840810,786269160,0,36,483,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR197033,SRX060996,RSG_09_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006703,,,0,SRS191020,SAMN00262955,simple,381124,Zea mays subsp. mays,RSG_09_S,,,,,,,no,,,,,,SRA030712,,public,2B5930140E47A73E8F869A856885E237,A7D68967F02525AF33B5B9B3A6E1DABB
SRR197034,2012-02-13,2014-05-30,10274991,369899676,0,36,198,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR197034,SRX060997,RSG_10_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006703,,,0,SRS191021,SAMN00262956,simple,381124,Zea mays subsp. mays,RSG_10_S,,,,,,,no,,,,,,SRA030712,,public,6784E417D736CBF115AC0C123E9DC319,9C179F6F5DB54E72A27AA1C13DC1EEEC
SRR197037,2012-02-13,2014-05-30,8877435,319587660,0,36,171,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR197037,SRX060998,RSG_11_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006703,,,0,SRS191022,SAMN00262957,simple,381124,Zea mays subsp. mays,RSG_11_S,,,,,,,no,,,,,,SRA030712,,public,FEE1CCAB962C3212D25E7727ADD7BC22,EA75DB31768798F406196CCA98138CA1
